P4,O2,P8,T8,C4,Cz,Fz,F4,Fp2,F8,Fp1,F7,F3,C3,T7,P7,P3,O1,Pz
9.87578607,-15.30370255,-5.3622893,-1.645658918,4.29501429,3.426407043,0.311600893,-1.553777116,-7.832636927,-8.364532402,-3.919443551,-16.28188761,-2.858480848,-9.031997998,-22.53014057,-33.36705463,-12.19349524,-6.583876704,37.04436433
12.77418509,-10.64515658,-5.564384371,-3.797327376,4.747454458,4.002858891,0.769310694,-1.905306084,-3.909613471,7.0558414,-3.794587804,-13.16852249,-1.674149593,-7.260141723,-23.00937741,-29.20552949,-7.48999864,-0.84327327,42.83694318
16.07716605,-4.540415566,-4.921499638,-6.178832468,4.066403942,4.686277529,-0.633875529,-3.326610831,2.01829605,23.23659694,-4.003228873,-10.477644,-1.416078364,-5.921623054,-20.1407492,-22.92848562,-1.598012007,6.821528741,49.48424115
17.82610677,0.344404982,-4.135490256,-7.712472367,2.450697649,4.976882711,-2.176309917,-4.744992178,7.624369331,35.00652783,-3.423807352,-10.14720775,-2.256886664,-5.441942704,-14.2799714,-16.69062731,3.032896866,13.33689008,53.87811393
16.36770547,1.860851093,-3.808308233,-7.909323683,0.15632807,4.351144628,-2.163154592,-5.060050634,10.27867015,37.82888575,-1.389692378,-11.4911542,-3.501668981,-5.710738423,-7.195172912,-12.47200651,4.42803346,16.21470799,53.86761358
11.58342165,-0.238954661,-4.073835764,-6.832044517,-2.53245808,2.682074134,-0.313124811,-4.003224038,8.777653416,30.14664309,1.775146996,-11.74935631,-4.039585374,-6.20299054,-0.94177834,-11.01797682,2.185339127,14.89678598,49.53824521
5.130535008,-4.088201078,-4.517736658,-4.726760512,-5.211822854,0.383202189,2.353483617,-2.238912727,4.506700407,15.06807399,5.181881039,-8.175337103,-2.984354457,-6.346042825,3.445673118,-11.52104031,-2.372762734,10.94222395,43.03617308
-0.593129143,-6.944370075,-4.506489773,-1.818126394,-7.342351686,-1.851258676,4.806398604,-0.668629916,0.907614512,-0.360488464,8.255087981,-0.113889225,-0.109416513,-5.889894643,6.368803716,-12.24615053,-7.120369424,6.901509154,37.06883553
-4.04658151,-7.056057036,-3.736914111,1.557181719,-8.437645587,-3.51311712,7.123686891,0.449870018,1.401540606,-8.491885853,11.23309735,10.39565957,4.130823129,-5.045303039,8.893839477,-11.66257123,-10.46987598,4.655317018,33.19472704
-5.514833014,-4.809800441,-2.603303243,4.751220667,-8.369716754,-4.59040357,10.35486506,1.806474893,7.188313716,-5.164475578,14.86709416,19.81742897,8.91437031,-4.319763672,11.51252128,-9.347947843,-12.19565125,4.363935963,31.12575099
-6.717710774,-2.334362393,-2.062693415,6.915858767,-7.541408592,-5.484495492,15.28923654,4.470246194,16.505598,8.108431226,19.60576264,25.16840061,13.43435015,-4.183343641,13.52390003,-6.149424269,-13.22316059,4.68530331,29.42965084
-9.364178535,-1.908210225,-3.029879403,7.464721113,-6.728713293,-6.610794946,21.32062515,8.863423934,25.82711222,25.26329279,24.95323529,25.49311227,17.10880516,-4.791567308,13.55703541,-3.605051027,-14.64699791,3.971431741,26.9380464
-13.747947,-4.386429422,-5.693904102,6.509773708,-6.635129734,-8.003138175,26.49468945,14.08439531,32.02795765,39.25009344,29.50427635,21.91628309,19.55688351,-5.924483694,10.7679499,-3.053653844,-16.76312305,1.493024291,23.71467944
-18.40538338,-8.753223177,-9.232300182,4.840435726,-7.434042826,-9.224652163,28.73596942,18.15290197,33.93327443,45.61031368,31.62165045,16.51149815,20.4690431,-7.136651837,5.69263155,-4.942967018,-18.79306766,-2.148276606,20.93217525
-21.01142756,-12.95856418,-12.133465,3.401743871,-8.611056725,-9.63634446,27.21111516,19.0756226,32.32812047,43.95755727,30.2905737,10.96899099,19.55942508,-7.982425403,0.063584415,-8.626948209,-19.39234341,-5.544025144,19.95506219
-19.7773651,-15.23270379,-12.92250069,2.69672734,-9.223358638,-8.802560554,22.72402934,16.0302208,28.79247763,36.98397107,25.64891347,5.972302568,16.69345339,-8.172561141,-4.225269653,-12.6505714,-17.47674517,-7.370338864,21.49913606
-14.34852939,-14.86595969,-10.83623887,2.624108317,-8.416473382,-6.735039746,16.94938872,9.883798726,24.52385065,28.27273552,18.97105005,1.494375836,12.11657127,-7.613270395,-6.163052466,-15.34016706,-12.78398562,-6.948973062,25.49243671
-5.720940359,-12.07204299,-6.081198615,2.859321344,-5.884305653,-3.836649698,11.30508683,2.734109621,20.0298747,20.56447017,12.19386719,-2.485551847,6.596329174,-6.379618952,-5.925215273,-15.47057266,-5.915966803,-4.22744711,31.51278041
4.502188113,-7.383570844,0.368096516,3.364602649,-2.023248757,-0.649072322,6.437304058,-3.183392413,15.60848126,15.22853974,7.216581886,-5.545961191,1.310980804,-4.695202479,-4.376111419,-12.78506443,1.974655518,0.525895942,39.15984018
14.79249625,-1.310918804,7.189024543,4.478967658,2.257563199,2.370060197,2.559295946,-6.516512798,11.82866141,12.56526294,5.203643335,-7.01129705,-2.536695076,-2.927653293,-2.351976088,-8.15908864,9.538144791,6.868364886,47.90650097
23.86787712,5.457114783,13.07135835,6.446917689,5.915591603,4.898383686,0.015863289,-7.1851411,9.386233775,12.19124962,6.09972559,-6.549670396,-4.220108888,-1.542007655,-0.350743276,-3.278383797,15.47150458,14.05261739,56.6400745
30.51407736,11.71388752,16.92465417,8.829414537,8.135554133,6.674413279,-0.704927753,-6.062496928,8.481604968,13.20728418,8.567119641,-4.646936105,-3.838878538,-0.96058535,1.26286214,0.09589618,18.73264279,20.91600634,63.55832097
33.56463706,15.87392492,18.02707889,10.43712256,8.540324663,7.456321461,0.395038768,-4.311688941,8.436551868,14.39336783,10.48079997,-2.537529273,-2.297314973,-1.363334454,1.971552452,0.943270503,18.8287522,26.14127638,66.83712021
32.32051433,16.73163082,16.21181427,10.00308101,7.232018783,7.113126855,2.259224745,-2.84433973,8.065016221,14.66332594,9.877477904,-1.580757609,-0.875389346,-2.549257762,1.219581666,-0.575708964,16.08536089,28.86096089,65.72683436
27.13617817,14.27578535,12.01753681,7.118112652,4.702239805,5.783573925,3.075151843,-2.141406349,6.550710483,13.53847208,5.942541736,-2.46719537,-0.588342951,-3.978021201,-1.067611524,-3.343449327,11.63092798,29.13854203,61.17982111
19.57540245,9.771848616,6.592917034,2.625416674,1.651256991,3.932573313,1.450330456,-2.36009218,4.03175421,11.14310659,-0.517510293,-4.771804176,-1.675744606,-5.003520975,-4.067642151,-6.051922553,6.931658943,27.82764117,55.34346601
11.79444273,4.865093927,1.233223133,-1.942925675,-1.248720887,2.194478524,-2.440806277,-3.496270488,1.321469305,7.63157497,-7.442150692,-7.174076453,-3.516073372,-5.174825556,-6.289572583,-8.013506873,3.058176888,25.78899482,50.15266
5.451602643,0.328282312,-3.281589213,-5.496512071,-3.583980783,1.069752696,-6.793494581,-5.446663401,-0.984611802,2.673758927,-12.54729617,-8.262324755,-5.030604955,-4.424206062,-6.460872326,-9.474184197,0.158930647,23.04318661,46.06548687
0.904600577,-4.508118105,-7.126678219,-8.165902563,-5.327787882,0.679698589,-9.402083491,-7.989147145,-3.137623565,-4.19544007,-14.41548319,-7.456525326,-5.345026462,-3.036248548,-4.46109126,-11.24158965,-2.450238628,18.60287551,41.96561325
-2.695028965,-11.07610084,-11.27773583,-11.06187737,-6.789780112,0.756849051,-9.266786564,-10.79342378,-5.924330435,-12.34094436,-13.0203483,-5.451107133,-4.304762708,-1.441383814,-1.540294249,-13.9391992,-5.6030885,11.25044758,36.35440703
-6.477909278,-20.08985866,-16.76843056,-15.19703887,-8.399584511,0.873400742,-7.276678632,-13.52022345,-9.636367153,-19.03526462,-9.469631314,-3.815957414,-2.519163182,0.013180438,0.438784452,-17.4562462,-9.497045508,0.755492564,28.89766312
-10.82046024,-30.43100742,-23.81428033,-20.48008733,-10.44488694,0.731812776,-5.4085148,-15.94711689,-13.31035256,-20.15826813,-5.271581235,-3.91654433,-0.910795683,1.172012553,0.237410062,-20.97878781,-13.40063084,-11.40091833,21.06931815
-14.99341498,-39.35300342,-31.41425784,-25.64894138,-12.91820638,0.307129586,-5.124928035,-18.00576229,-15.11293548,-12.88325291,-1.661076153,-5.823543584,-0.078920001,2.027030769,-1.930425725,-23.51581579,-16.08126396,-22.42633863,15.34158214
-17.73216896,-43.95431112,-37.74617081,-29.20412605,-15.54861877,-0.23700108,-6.313231152,-19.68324689,-13.76096396,1.271826064,0.676092313,-8.008537958,0.08179384,2.602660384,-4.561188508,-24.4633715,-16.62254072,-29.55001806,13.53678909
-18.22782318,-42.87712715,-41.11670367,-30.52673096,-17.9608975,-0.753252857,-7.599399987,-20.86271632,-9.849792814,15.65551112,1.541258144,-8.185007853,0.242375349,2.88311519,-5.856433601,-23.77537456,-15.00599897,-31.39799286,15.62238333
-16.72463639,-37.00868638,-40.82572285,-30.19195356,-19.82402894,-1.248761634,-7.658656768,-21.24054647,-5.847979647,21.4721122,1.109765332,-4.863333654,1.08827231,2.829800098,-4.803216902,-21.68825447,-12.03829579,-28.49428559,19.85897705
-14.26154301,-28.73088828,-37.36992148,-29.19546513,-20.88959484,-1.846452926,-6.307282501,-20.40364037,-4.501910089,13.31260209,-0.066543837,1.417725812,2.766617051,2.447467566,-1.611660808,-18.33697898,-8.7314458,-22.63051909,24.12922743
-11.80262673,-20.35116849,-31.90112869,-27.79359674,-20.93924094,-2.619915007,-4.432394398,-18.03017686,-6.719724971,-6.369229038,-1.063237882,8.137083504,4.746578026,1.823536743,2.6654632,-13.66435576,-5.653810449,-15.65687321,27.37974098
-9.479268842,-12.89294396,-25.39740602,-25.04875464,-19.74897832,-3.455820131,-2.924116833,-14.09146029,-10.56645268,-27.3535333,-0.834202084,12.24293663,6.1972661,1.104898064,6.899288514,-7.720497077,-2.740251917,-8.584759955,30.10321042
-6.545203552,-6.040522429,-18.18693347,-19.59300476,-17.15487771,-4.064719552,-1.695863309,-8.942456052,-12.28228499,-37.01109575,1.259263993,12.10064916,6.590750322,0.439421909,10.41796325,-1.058948536,0.362663606,-1.538925976,33.61410305
-2.057743081,0.910211232,-10.15450546,-11.04567808,-13.19320167,-4.132116589,0.225058577,-3.26930968,-8.750705037,-27.8944653,4.95522936,8.560069172,6.058752681,-0.069205889,13.00101468,5.184781775,3.76960225,5.608728235,38.80340469
4.260661076,7.970969192,-1.408928052,-0.87617184,-8.195970283,-3.493173818,3.578666223,2.061677635,0.262745243,-2.683687741,9.063122618,4.301103228,5.21796172,-0.377820188,14.51851571,9.687170975,7.096505753,12.56953319,45.35211925
11.62395517,14.10283873,7.172410921,8.119514786,-2.742035041,-2.211789141,7.767421112,6.189331747,11.65653687,26.88848507,12.03810285,1.844083802,4.596456563,-0.516005803,14.64411358,11.54853114,9.638680103,18.49049858,51.88945022
18.49691786,17.77031424,14.00550493,13.43928019,2.518610828,-0.534240385,10.85947061,8.437727152,20.63566276,46.59544527,12.80817084,1.641247865,4.120078283,-0.612833352,12.91907658,10.67226707,10.78214101,22.38009458,56.80507343
23.34376631,17.88876075,17.4811193,14.37127176,7.041748104,1.219752021,10.8358795,8.47243552,23.3468193,47.64153683,11.25848036,1.685670462,3.090306868,-0.906673803,9.091615729,7.651318979,10.29684284,23.69430966,59.02794143
25.28420144,14.44075143,16.80768923,12.20104244,10.4474227,2.746687462,7.102639815,6.403323197,18.83320146,31.06899171,8.030496859,-0.995506001,0.713001749,-1.674645773,3.428956832,3.307353378,8.332719962,22.61043731,58.30779881
24.29999726,8.405176957,12.44068507,8.987446576,12.45866414,3.800974377,1.015310642,2.784622941,9.231868001,6.23810879,3.862089884,-7.991074651,-3.197363726,-3.062243369,-3.239872604,-1.709785187,5.229288586,19.84204022,55.05394064
21.01374464,1.194832438,5.828305632,5.916908398,12.83889113,4.21805044,-5.019445195,-1.521316534,-1.646004426,-15.16356495,-0.914032897,-17.99569494,-7.870694637,-4.897406793,-9.755895954,-6.962486893,1.375716781,16.22682848,50.07861869
16.31735856,-5.928563358,-1.320475038,2.570551631,11.44821043,3.950962923,-9.115105061,-5.587402396,-10.2775605,-25.54157495,-6.24889565,-27.25811113,-11.875039,-6.643745238,-14.96395052,-11.97413125,-2.773464374,12.42695066,44.45047344
11.09981768,-12.14092193,-7.749897475,-2.333037942,8.410201634,3.105220634,-10.87954186,-8.675381025,-14.77080387,-24.45211946,-11.75802241,-31.70557571,-13.8665604,-7.595020609,-17.98299974,-16.04043723,-6.645604764,8.880873884,39.34455778
6.121262239,-17.05706292,-12.94283617,-9.383090235,4.237634004,1.921008026,-11.10080361,-10.39058919,-15.06371219,-17.08255896,-16.24163122,-29.29031213,-13.28345118,-7.245327606,-18.36836365,-18.3946867,-9.647031331,5.87789155,35.69292745
1.936203381,-20.64398619,-16.92073082,-17.4416816,-0.248901154,0.677858227,-10.58841267,-10.69149342,-12.24297854,-9.883682928,-17.93733317,-21.01847334,-10.53208096,-5.608779453,-16.19727966,-18.66043062,-11.43094291,3.555166251,33.71207171
-1.197411633,-23.16019596,-19.83401924,-24.03019326,-4.226059207,-0.431717244,-9.29721254,-9.798698977,-7.646947952,-6.488635555,-15.49335627,-10.13138824,-6.604066423,-3.253479943,-12.07490944,-17.20239356,-12.12648856,1.784175341,32.70293403
-3.360703339,-25.05504802,-21.69554052,-26.88140659,-7.217315757,-1.36719644,-6.516118886,-8.093286296,-2.301749658,-6.31195873,-8.985170159,-0.196367499,-2.46935079,-0.994506464,-6.9969976,-15.0077403,-12.27539712,0.117649511,31.47064856
-4.864633576,-26.72869346,-22.41670504,-25.47017927,-9.240503731,-2.186487555,-1.882541314,-6.05857723,3.15309778,-6.164483344,-0.158648662,6.537165339,1.301298166,0.561759054,-2.039068866,-13.10202083,-12.44499088,-2.021760626,29.22570058
-6.001219783,-28.21961445,-22.03338337,-21.36859755,-10.64341687,-2.914145046,3.781767068,-4.240773169,8.235006248,-3.314055142,8.375852838,9.608450401,4.48386582,1.309560745,2.022218337,-11.91344645,-12.79014379,-4.945264721,26.31275989
-6.826690916,-29.06438579,-20.87404833,-17.19956377,-11.75670601,-3.447049734,8.655733672,-3.160521857,12.3895064,2.2381416,14.47892965,9.74735182,6.901733818,1.57542576,4.94283818,-11.08191387,-12.93297057,-8.368387895,24.09692886
-7.170231867,-28.53397265,-19.50439694,-15.00645651,-12.63484323,-3.592376064,11.05190243,-3.146261672,14.98575478,7.728133407,17.43301147,8.024410703,8.25021018,1.76508496,6.944869838,-9.872818324,-12.29766442,-11.44410896,23.94893039
-6.887752775,-26.16993841,-18.4804619,-15.19807308,-13.07449131,-3.223254448,10.58545162,-4.151776688,15.57805392,9.738556709,17.92273936,5.467757785,8.258924386,2.015297506,8.402964482,-7.868888669,-10.65578532,-13.20518412,26.05160406
-6.148617396,-22.25292565,-18.08507478,-16.67241731,-12.86052394,-2.42949548,8.432838982,-5.682461203,14.28137718,6.929920039,17.22217615,3.182109001,7.053390169,2.121291863,9.524961992,-5.382416231,-8.435081539,-13.13674794,29.0119613
-5.473421615,-17.81416189,-18.21330638,-17.80173287,-11.99969871,-1.530179631,6.497360469,-6.923884124,11.98098585,1.435765535,16.320132,2.435119118,5.344682195,1.772873422,10.25963513,-3.253442314,-6.513996886,-11.47516915,30.70420055
-5.42479148,-14.11166546,-18.44988479,-17.43338677,-10.72898788,-0.917842924,6.167603288,-7.054151862,10.12309513,-2.223551259,15.61808033,4.24510312,4.177106686,0.874085603,10.45698622,-2.196428829,-5.63733586,-9.019707539,29.78919062
-6.1549055,-11.90580198,-18.26252636,-15.27138122,-9.306805537,-0.838086218,7.594078574,-5.606679889,10.06236145,-0.198214543,15.22496649,8.608810196,4.325131474,-0.339387551,10.08525993,-2.221334145,-5.901689868,-6.603050666,26.75872867
-7.174821178,-11.04691192,-17.20414686,-11.64739905,-7.809437231,-1.261782459,9.883776468,-2.712628653,12.27902926,7.675745595,15.32733273,14.04191608,5.752635679,-1.483376716,9.27976567,-2.591838712,-6.707066038,-4.61074668,23.66687977
-7.575580069,-10.67476721,-15.06354599,-7.151479509,-6.158407189,-1.93470922,11.85218078,0.887940262,15.98212834,17.1852962,16.12402679,18.02594792,7.553039164,-2.335437284,8.189011255,-2.354659292,-7.198456517,-2.882176094,22.71616884
-6.589980848,-9.885049537,-11.95439372,-2.509484881,-4.379880025,-2.552614914,12.64718225,4.068787812,19.46079205,22.26631889,17.34777346,18.28166374,8.45718137,-2.982513452,6.807563028,-1.03335732,-6.842383914,-1.025324139,24.75574945
-4.107387451,-8.384744666,-8.332781937,1.350055396,-2.842189932,-2.922590778,11.87355913,5.688244371,21.05605983,19.32576271,17.92652983,14.08603179,7.582093299,-3.662753127,5.015761206,1.025843825,-5.709017207,1.124541316,28.79871118
-0.768968373,-6.683131697,-4.904131372,3.401021339,-2.178320548,-3.002521724,9.406328473,4.986508568,20.1332295,10.31646392,16.33355081,6.730913695,4.921304796,-4.442020838,2.838351806,2.880457101,-4.30185154,3.253894798,32.84675442
2.428469115,-5.710566746,-2.387624658,2.9977605,-2.846806056,-2.824756259,5.319474855,1.890900933,17.35802526,1.996999673,11.59098221,-1.190812669,1.275365494,-5.034165175,0.679776711,3.586980375,-3.143690778,4.704421779,35.30609264
4.738572706,-6.15212287,-1.187183504,0.462566113,-4.628736833,-2.40443611,0.083899926,-2.874163447,14.05626412,1.382384015,4.229072002,-7.162867108,-2.274244463,-4.967149922,-0.748920126,2.733000628,-2.477901076,4.889610505,35.90049164
6.062963781,-7.948452964,-1.126920916,-2.768640348,-6.497838158,-1.727799141,-5.254802086,-7.946057375,11.14329898,10.36238156,-3.625022898,-9.874103125,-4.949948048,-3.994407871,-0.853288514,0.587931097,-2.277009687,3.71422719,35.49599247
6.892038703,-10.26983149,-1.445007404,-4.766606423,-7.078008769,-0.824462447,-9.319650285,-11.7542658,8.476393865,23.52121108,-9.272776065,-9.482746062,-6.548555485,-2.411833003,0.361445744,-2.13158331,-2.44949492,1.735638557,35.16458484
7.872105373,-11.95252082,-1.133800746,-4.217214939,-5.460352722,0.160285253,-11.09516385,-13.10499582,5.166642287,31.21944447,-10.97441589,-7.095243737,-7.311978018,-0.983489612,2.154083008,-4.643758495,-2.98314564,-0.02610002,35.35184624
9.321338823,-12.12359752,0.497289577,-1.274676756,-1.83555375,0.980051149,-10.59638661,-11.68519756,0.600536906,26.17739859,-8.943039428,-4.033309,-7.607057099,-0.485049761,3.43247291,-6.385641752,-3.881114547,-0.531530797,35.77597922
11.0078361,-10.67087761,3.340562836,2.481742003,2.520894837,1.393599872,-8.924657496,-8.226828836,-4.696393673,8.948401478,-5.118498904,-1.398763821,-7.694288486,-1.1938532,3.426688333,-7.116611404,-4.994640451,0.793794944,35.96294875
12.28884188,-8.330617503,6.40243513,4.998384733,5.929470105,1.280036093,-7.558538104,-4.200792501,-9.130467464,-11.8643302,-1.906503079,0.01243344,-7.696467994,-2.715396363,2.173831327,-6.904432571,-5.979223862,3.755862652,35.79162115
12.47229504,-6.367325622,8.217998557,4.950788923,7.197806859,0.670165625,-7.359747377,-1.15067059,-11.06121134,-25.0999166,-0.77099288,-0.244980955,-7.660007594,-4.276783871,0.469924654,-6.064898955,-6.476731243,7.41645432,35.52700418
11.16210291,-6.005253612,7.572289122,2.3779222,6.129060706,-0.321652823,-8.035132888,0.008410358,-9.979370065,-24.43993515,-1.58230594,-2.035671178,-7.544713583,-5.247951248,-0.654107528,-5.047257805,-6.380173922,10.45967787,35.39433438
8.416746606,-7.877373147,4.124800584,-1.619692253,3.360236905,-1.589584492,-8.441977017,-0.642377842,-6.881071564,-12.38648618,-3.000083723,-4.400297533,-7.12063734,-5.478944286,-0.535603597,-4.231933721,-5.919986535,11.7599012,35.21245917
4.69597552,-11.75182619,-1.428542552,-5.783843681,-0.251097978,-3.058068251,-7.458886129,-2.183508007,-3.519390722,2.020417006,-3.448060467,-5.724674594,-5.930772008,-5.21072392,0.844055479,-3.696616168,-5.45036997,10.8911867,34.52430322
0.680061078,-16.66716334,-7.745080673,-9.479135955,-4.167196257,-4.61223129,-4.741355644,-3.438288928,-1.139661203,9.906619219,-1.967369718,-4.521521419,-3.491162884,-4.683751616,3.018967801,-3.117681111,-5.092056198,8.31440966,33.13811556
-2.927262294,-21.39357864,-13.52099254,-12.81664464,-8.237704939,-6.013727335,-0.860672956,-3.642643951,0.268287414,8.590144661,1.471396581,-0.45474782,0.301377963,-3.820768077,5.410073193,-1.951035814,-4.542412956,5.13009516,31.55017565
-5.533602425,-24.94531935,-18.03187254,-16.15401887,-12.32875916,-6.908160797,3.12159346,-2.839868116,1.608496495,2.525501737,6.118894725,5.157020924,4.83035287,-2.283243058,7.593310372,0.161495631,-3.238674318,2.53244156,30.79491924
-6.701223207,-26.83475938,-21.19416288,-19.46617481,-15.92390265,-6.958898174,6.183492574,-1.815416419,3.555746844,-1.175146792,10.73804358,9.899450342,8.815851238,0.137735274,9.330194093,3.039230304,-0.757201464,1.289182295,31.79639609
-6.117367516,-26.93898848,-23.15073135,-22.09646033,-18.11693676,-6.029729059,7.590483207,-1.64795857,5.662839463,1.198502348,13.8621164,11.66576505,10.85323477,3.143482161,10.46886713,5.972891391,2.875651002,1.556235505,34.77190064
-3.554030713,-25.14430552,-23.72803483,-23.02759246,-18.06419867,-4.285168598,6.881964802,-3.13744477,6.494164289,7.165247914,14.12258389,9.971933439,10.15319343,5.920177419,10.89473979,8.162247059,7.204094622,3.101440777,39.20240164
1.098612579,-21.12422905,-22.22124974,-21.41065004,-15.55391727,-2.13217506,3.902564747,-6.392009783,4.716773335,10.52666798,10.78455822,6.206778002,7.001551435,7.558463079,10.57725796,9.289830392,11.63829832,5.714176248,44.35670056
7.677469067,-14.51957926,-17.74528719,-16.97606774,-11.22972548,-0.045388803,-0.950342852,-10.738475,0.27905679,6.802967837,4.341587923,2.581647337,2.611232752,7.597960303,9.603318393,9.773995407,15.72582379,9.440979476,49.83089787
15.52713517,-5.457951628,-9.976634377,-10.14339551,-6.272827006,1.601048348,-6.485589593,-14.95933982,-5.268570978,-2.910115382,-3.284964814,0.535202833,-1.544891993,6.280720038,8.097699098,10.44503916,19.14402854,14.42811509,55.54884188
